code,term,dmd_id,dmd_type,bnf_code
22349811000001106,Metformin 500mg tablets,22349811000001106,AMP,0601022B0AAABAB
40101711000001106,Metformin 500mg tablets,40101711000001106,AMP,0601022B0AAABAB
41110711000001109,Metformin 500mg tablets,41110711000001109,AMP,0601022B0AAABAB
16701111000001106,Metformin 500mg tablets,16701111000001106,AMP,0601022B0AAABAB
17940011000001100,Metformin 500mg tablets,17940011000001100,AMP,0601022B0AAABAB
35593311000001106,Metformin 500mg tablets,35593311000001106,AMP,0601022B0AAABAB
10292611000001107,Metformin 500mg tablets,10292611000001107,AMP,0601022B0AAABAB
593911000001106,Metformin 500mg tablets,593911000001106,AMP,0601022B0AAABAB
29906011000001102,Metformin 500mg tablets,29906011000001102,AMP,0601022B0AAABAB
7461611000001109,Metformin 500mg tablets,7461611000001109,AMP,0601022B0AAABAB
889611000001103,Metformin 500mg tablets,889611000001103,AMP,0601022B0AAABAB
13756411000001106,Metformin 500mg tablets,13756411000001106,AMP,0601022B0AAABAB
257011000001104,Metformin 500mg tablets,257011000001104,AMP,0601022B0AAABAB
21793711000001108,Metformin 500mg tablets,21793711000001108,AMP,0601022B0AAABAB
9555911000001109,Metformin 500mg tablets,9555911000001109,AMP,0601022B0AAABAB
15973311000001105,Metformin 500mg tablets,15973311000001105,AMP,0601022B0AAABAB
785311000001108,Metformin 500mg tablets,785311000001108,AMP,0601022B0AAABAB
42085111000001105,Metformin 850mg tablets,42085111000001105,VMP,0601022B0AAADAD
325011000001101,Metformin 850mg tablets,325011000001101,AMP,0601022B0AAADAD
42233711000001105,Metformin 850mg tablets,42233711000001105,AMP,0601022B0AAADAD
115811000001106,Metformin 850mg tablets,115811000001106,AMP,0601022B0AAADAD
85711000001106,Metformin 850mg tablets,85711000001106,AMP,0601022B0AAADAD
9798211000001102,Metformin 850mg tablets,9798211000001102,AMP,0601022B0AAADAD
10390811000001101,Metformin 850mg tablets,10390811000001101,AMP,0601022B0AAADAD
14774311000001106,Metformin 850mg tablets,14774311000001106,AMP,0601022B0AAADAD
16061711000001105,Metformin 850mg tablets,16061711000001105,AMP,0601022B0AAADAD
42241511000001100,Metformin 850mg tablets,42241511000001100,AMP,0601022B0AAADAD
34346811000001105,Metformin 850mg tablets,34346811000001105,AMP,0601022B0AAADAD
24380511000001104,Metformin 850mg tablets,24380511000001104,AMP,0601022B0AAADAD
44161111000001108,Metformin 850mg tablets,44161111000001108,AMP,0601022B0AAADAD
7034411000001106,Metformin 850mg tablets,7034411000001106,AMP,0601022B0AAADAD
40108711000001101,Metformin 850mg tablets,40108711000001101,AMP,0601022B0AAADAD
859811000001106,Metformin 850mg tablets,859811000001106,AMP,0601022B0AAADAD
42861711000001107,Metformin 850mg tablets,42861711000001107,AMP,0601022B0AAADAD
37120611000001109,Metformin 850mg tablets,37120611000001109,AMP,0601022B0AAADAD
39037911000001104,Metformin 850mg tablets,39037911000001104,AMP,0601022B0AAADAD
41616911000001108,Metformin 850mg tablets,41616911000001108,AMP,0601022B0AAADAD
22350011000001105,Metformin 850mg tablets,22350011000001105,AMP,0601022B0AAADAD
39098211000001102,Metformin 850mg tablets,39098211000001102,AMP,0601022B0AAADAD
16701411000001101,Metformin 850mg tablets,16701411000001101,AMP,0601022B0AAADAD
17940411000001109,Metformin 850mg tablets,17940411000001109,AMP,0601022B0AAADAD
35593611000001101,Metformin 850mg tablets,35593611000001101,AMP,0601022B0AAADAD
10293511000001101,Metformin 850mg tablets,10293511000001101,AMP,0601022B0AAADAD
909311000001100,Metformin 850mg tablets,909311000001100,AMP,0601022B0AAADAD
29906411000001106,Metformin 850mg tablets,29906411000001106,AMP,0601022B0AAADAD
7463711000001104,Metformin 850mg tablets,7463711000001104,AMP,0601022B0AAADAD
157911000001103,Metformin 850mg tablets,157911000001103,AMP,0601022B0AAADAD
9763311000001104,Metformin 850mg tablets,9763311000001104,AMP,0601022B0AAADAD
13757811000001105,Metformin 850mg tablets,13757811000001105,AMP,0601022B0AAADAD
795311000001107,Metformin 850mg tablets,795311000001107,AMP,0601022B0AAADAD
21794511000001100,Metformin 850mg tablets,21794511000001100,AMP,0601022B0AAADAD
9556111000001100,Metformin 850mg tablets,9556111000001100,AMP,0601022B0AAADAD
15973711000001109,Metformin 850mg tablets,15973711000001109,AMP,0601022B0AAADAD
637811000001108,Metformin 850mg tablets,637811000001108,AMP,0601022B0AAADAD
42085011000001109,Metformin 500mg/5ml oral solution,42085011000001109,VMP,0601022B0AAAIAI
8664411000001102,Metformin 500mg/5ml oral suspension,8664411000001102,VMP,0601022B0AAAIAI
8615911000001105,Metformin 500mg/5ml oral solution,8615911000001105,AMP,0601022B0AAAIAI
8616711000001100,Metformin 500mg/5ml oral suspension,8616711000001100,AMP,0601022B0AAAIAI
8664611000001104,Metformin 850mg/5ml oral solution,8664611000001104,VMP,0601022B0AAAJAJ
8664711000001108,Metformin 850mg/5ml oral suspension,8664711000001108,VMP,0601022B0AAAJAJ
8617611000001106,Metformin 850mg/5ml oral solution,8617611000001106,AMP,0601022B0AAAJAJ
8618911000001104,Metformin 850mg/5ml oral suspension,8618911000001104,AMP,0601022B0AAAJAJ
8663911000001108,Metformin 250mg/5ml oral solution,8663911000001108,VMP,0601022B0AAAKAK
8664011000001106,Metformin 250mg/5ml oral suspension,8664011000001106,VMP,0601022B0AAAKAK
8614411000001103,Metformin 250mg/5ml oral solution,8614411000001103,AMP,0601022B0AAAKAK
8615611000001104,Metformin 250mg/5ml oral suspension,8615611000001104,AMP,0601022B0AAAKAK
8664111000001107,Metformin 425mg/5ml oral solution,8664111000001107,VMP,0601022B0AAALAL
8664211000001101,Metformin 425mg/5ml oral suspension,8664211000001101,VMP,0601022B0AAALAL
8614211000001102,Metformin 425mg/5ml oral solution,8614211000001102,AMP,0601022B0AAALAL
8614811000001101,Metformin 425mg/5ml oral suspension,8614811000001101,AMP,0601022B0AAALAL
12798011000001101,Metformin 1g/5ml oral solution,12798011000001101,VMP,0601022B0AAAMAM
12792711000001102,Metformin 1g/5ml oral solution,12792711000001102,AMP,0601022B0AAAMAM
12813711000001107,Metformin 5mg/5ml oral solution,12813711000001107,VMP,0601022B0AAANAN
12793011000001108,Metformin 5mg/5ml oral solution,12793011000001108,AMP,0601022B0AAANAN
8796711000001107,Metformin 850mg capsules,8796711000001107,VMP,0601022B0AAAQAQ
8759611000001101,Metformin 850mg capsules,8759611000001101,AMP,0601022B0AAAQAQ
10750111000001100,Metformin 500mg/5ml oral solution sugar free,10750111000001100,VMP,0601022B0AAARAR
10963611000001104,Metformin 500mg/5ml oral solution sugar free,10963611000001104,AMP,0601022B0AAARAR
15984111000001102,Metformin 500mg/5ml oral solution sugar free,15984111000001102,AMP,0601022B0AAARAR
28415811000001101,Metformin 500mg/5ml oral solution sugar free,28415811000001101,AMP,0601022B0AAARAR
10832711000001103,Metformin 500mg/5ml oral solution sugar free,10832711000001103,AMP,0601022B0AAARAR
17970111000001100,Metformin 500mg/5ml oral solution sugar free,17970111000001100,AMP,0601022B0AAARAR
33548911000001100,Metformin 500mg/5ml oral solution sugar free,33548911000001100,AMP,0601022B0AAARAR
37449011000001109,Metformin 500mg/5ml oral solution sugar free,37449011000001109,AMP,0601022B0AAARAR
42946811000001108,Metformin 500mg/5ml oral solution sugar free,42946811000001108,AMP,0601022B0AAARAR
39040211000001105,Metformin 500mg/5ml oral solution sugar free,39040211000001105,AMP,0601022B0AAARAR
41978711000001101,Metformin 500mg/5ml oral solution sugar free,41978711000001101,AMP,0601022B0AAARAR
27879911000001104,Metformin 500mg/5ml oral solution sugar free,27879911000001104,AMP,0601022B0AAARAR
45464011000001101,Metformin 500mg/5ml oral solution sugar free,45464011000001101,AMP,0601022B0AAARAR
11599411000001100,Metformin 500mg/5ml oral solution sugar free,11599411000001100,AMP,0601022B0AAARAR
29918411000001109,Metformin 500mg/5ml oral solution sugar free,29918411000001109,AMP,0601022B0AAARAR
42720511000001100,Metformin 500mg/5ml oral solution sugar free,42720511000001100,AMP,0601022B0AAARAR
22393411000001104,Metformin 500mg/5ml oral solution sugar free,22393411000001104,AMP,0601022B0AAARAR
22105211000001106,Metformin 500mg/5ml oral solution sugar free,22105211000001106,AMP,0601022B0AAARAR
39113511000001101,Metformin 500mg modified-release tablets,39113511000001101,VMP,0601022B0AAASAS
39975711000001103,Metformin 500mg modified-release tablets,39975711000001103,AMP,0601022B0AAASAS
30763311000001100,Metformin 500mg modified-release tablets,30763311000001100,AMP,0601022B0AAASAS
41215611000001105,Metformin 500mg modified-release tablets,41215611000001105,AMP,0601022B0AAASAS
42218211000001102,Metformin 500mg modified-release tablets,42218211000001102,AMP,0601022B0AAASAS
39156711000001107,Metformin 500mg modified-release tablets,39156711000001107,AMP,0601022B0AAASAS
45627111000001104,Metformin 500mg modified-release tablets,45627111000001104,AMP,0601022B0AAASAS
45423011000001108,Metformin 500mg modified-release tablets,45423011000001108,AMP,0601022B0AAASAS
15019811000001104,Metformin 500mg modified-release tablets,15019811000001104,AMP,0601022B0AAASAS
39038511000001105,Metformin 500mg modified-release tablets,39038511000001105,AMP,0601022B0AAASAS
38530511000001107,Metformin 500mg modified-release tablets,38530511000001107,AMP,0601022B0AAASAS
44311511000001106,Metformin 500mg modified-release tablets,44311511000001106,AMP,0601022B0AAASAS
41508311000001100,Metformin 500mg modified-release tablets,41508311000001100,AMP,0601022B0AAASAS
42160211000001104,Metformin 500mg modified-release tablets,42160211000001104,AMP,0601022B0AAASAS
42123111000001105,Metformin 500mg modified-release tablets,42123111000001105,AMP,0601022B0AAASAS
45177511000001108,Metformin 500mg modified-release tablets,45177511000001108,AMP,0601022B0AAASAS
38893811000001107,Metformin 750mg modified-release tablets,38893811000001107,VMP,0601022B0AAATAT
33425611000001106,Metformin 750mg modified-release tablets,33425611000001106,AMP,0601022B0AAATAT
44085711000001101,Metformin 750mg modified-release tablets,44085711000001101,AMP,0601022B0AAATAT
41215911000001104,Metformin 750mg modified-release tablets,41215911000001104,AMP,0601022B0AAATAT
42218511000001104,Metformin 750mg modified-release tablets,42218511000001104,AMP,0601022B0AAATAT
40364311000001101,Metformin 750mg modified-release tablets,40364311000001101,AMP,0601022B0AAATAT
39038711000001100,Metformin 750mg modified-release tablets,39038711000001100,AMP,0601022B0AAATAT
38533711000001106,Metformin 750mg modified-release tablets,38533711000001106,AMP,0601022B0AAATAT
44312111000001107,Metformin 750mg modified-release tablets,44312111000001107,AMP,0601022B0AAATAT
42146211000001109,Metformin 750mg modified-release tablets,42146211000001109,AMP,0601022B0AAATAT
40856211000001107,Metformin 750mg modified-release tablets,40856211000001107,AMP,0601022B0AAATAT
38893711000001104,Metformin 1g modified-release tablets,38893711000001104,VMP,0601022B0AAAVAV
40668811000001106,Metformin 1g modified-release tablets,40668811000001106,AMP,0601022B0AAAVAV
39420211000001102,Metformin 1g modified-release tablets,39420211000001102,AMP,0601022B0AAAVAV
41212611000001101,Metformin 1g modified-release tablets,41212611000001101,AMP,0601022B0AAAVAV
42241011000001108,Metformin 1g modified-release tablets,42241011000001108,AMP,0601022B0AAAVAV
45630411000001107,Metformin 1g modified-release tablets,45630411000001107,AMP,0601022B0AAAVAV
45515511000001104,Metformin 1g modified-release tablets,45515511000001104,AMP,0601022B0AAAVAV
32423011000001106,Metformin 1g modified-release tablets,32423011000001106,AMP,0601022B0AAAVAV
39038311000001104,Metformin 1g modified-release tablets,39038311000001104,AMP,0601022B0AAAVAV
38543111000001106,Metformin 1g modified-release tablets,38543111000001106,AMP,0601022B0AAAVAV
42144511000001101,Metformin 1g modified-release tablets,42144511000001101,AMP,0601022B0AAAVAV
42122811000001106,Metformin 1g modified-release tablets,42122811000001106,AMP,0601022B0AAAVAV
40855911000001105,Metformin 1g modified-release tablets,40855911000001105,AMP,0601022B0AAAVAV
45178111000001103,Metformin 1g modified-release tablets,45178111000001103,AMP,0601022B0AAAVAV
15411311000001103,Metformin 500mg oral powder sachets sugar free,15411311000001103,VMP,0601022B0AAAWAW
40816911000001105,Metformin 500mg oral powder sachets sugar free,40816911000001105,AMP,0601022B0AAAWAW
39989511000001103,Metformin 500mg oral powder sachets sugar free,39989511000001103,AMP,0601022B0AAAWAW
39777811000001108,Metformin 500mg oral powder sachets sugar free,39777811000001108,AMP,0601022B0AAAWAW
15411211000001106,Metformin 1g oral powder sachets sugar free,15411211000001106,VMP,0601022B0AAAXAX
44047911000001100,Metformin 1g oral powder sachets sugar free,44047911000001100,AMP,0601022B0AAAXAX
42098311000001102,Metformin 1g oral powder sachets sugar free,42098311000001102,AMP,0601022B0AAAXAX
33550811000001105,Metformin 1g/5ml oral solution sugar free,33550811000001105,VMP,0601022B0AAAYAY
34188211000001105,Metformin 1g/5ml oral solution sugar free,34188211000001105,AMP,0601022B0AAAYAY
33769211000001109,Metformin 1g/5ml oral solution sugar free,33769211000001109,AMP,0601022B0AAAYAY
33548011000001104,Metformin 1g/5ml oral solution sugar free,33548011000001104,AMP,0601022B0AAAYAY
39875911000001105,Metformin 1g/5ml oral solution sugar free,39875911000001105,AMP,0601022B0AAAYAY
41336711000001106,Metformin 1g/5ml oral solution sugar free,41336711000001106,AMP,0601022B0AAAYAY
33550911000001100,Metformin 850mg/5ml oral solution sugar free,33550911000001100,VMP,0601022B0AAAZAZ
34188011000001100,Metformin 850mg/5ml oral solution sugar free,34188011000001100,AMP,0601022B0AAAZAZ
33769011000001104,Metformin 850mg/5ml oral solution sugar free,33769011000001104,AMP,0601022B0AAAZAZ
33547711000001103,Metformin 850mg/5ml oral solution sugar free,33547711000001103,AMP,0601022B0AAAZAZ
39038111000001101,Metformin 850mg/5ml oral solution sugar free,39038111000001101,AMP,0601022B0AAAZAZ
39461411000001102,Metformin 1g tablets,39461411000001102,VMP,0601022B0AABABA
40671711000001102,Metformin 1g tablets,40671711000001102,AMP,0601022B0AABABA
42246511000001109,Metformin 1g tablets,42246511000001109,AMP,0601022B0AABABA
39611411000001100,Metformin 1g tablets,39611411000001100,AMP,0601022B0AABABA
42722111000001108,Metformin 1g tablets,42722111000001108,AMP,0601022B0AABABA
44160411000001107,Metformin 1g tablets,44160411000001107,AMP,0601022B0AABABA
39395111000001104,Metformin 1g tablets,39395111000001104,AMP,0601022B0AABABA
42880711000001102,Metformin 1g tablets,42880711000001102,AMP,0601022B0AABABA
45358411000001104,Metformin 1g tablets,45358411000001104,AMP,0601022B0AABABA
43146111000001106,Metformin 850mg modified-release tablets,43146111000001106,VMP,0601022B0AABBBB
363211000001102,Glucophage 500mg tablets,363211000001102,AMP,0601022B0BBAAAB
365111000001109,Glucophage 850mg tablets,365111000001109,AMP,0601022B0BBABAD
8990711000001100,Glucophage SR 500mg tablets,8990711000001100,AMP,0601022B0BBACAS
13748611000001107,Glucophage SR 750mg tablets,13748611000001107,AMP,0601022B0BBADAT
15367811000001105,Glucophage SR 1000mg tablets,15367811000001105,AMP,0601022B0BBAEAV
15373711000001104,Glucophage 500mg oral powder sachets,15373711000001104,AMP,0601022B0BBAFAW
15374311000001101,Glucophage 1000mg oral powder sachets,15374311000001101,AMP,0601022B0BBAGAX
43033811000001100,Glucophage SR 850mg tablets,43033811000001100,AMP,0601022B0BBAHBB
543011000001102,Glyformin 500mg tablets,543011000001102,AMP,0601022B0BDAAAB
10741611000001100,Metsol 500mg/5ml oral solution,10741611000001100,AMP,0601022B0BHAAAR
14183911000001108,Bolamyn SR 500mg tablets,14183911000001108,AMP,0601022B0BIAAAS
22308811000001109,Bolamyn SR 1000mg tablets,22308811000001109,AMP,0601022B0BIABAV
18141911000001101,Metabet SR 500mg tablets,18141911000001101,AMP,0601022B0BJAAAS
18885611000001108,Metabet SR 1000mg tablets,18885611000001108,AMP,0601022B0BJABAV
19301211000001107,Metabet SR 1000mg tablets,19301211000001107,AMP,0601022B0BJACAV
21409811000001105,Metabet SR 500mg tablets,21409811000001105,AMP,0601022B0BJADAS
19308111000001109,Glucient SR 500mg tablets,19308111000001109,AMP,0601022B0BKAAAS
30012111000001105,Glucient SR 750mg tablets,30012111000001105,AMP,0601022B0BKABAT
30012311000001107,Glucient SR 1000mg tablets,30012311000001107,AMP,0601022B0BKACAV
20552511000001105,Diagemet XL 500mg tablets,20552511000001105,AMP,0601022B0BLAAAS
24568211000001104,Sukkarto SR 1000mg tablets,24568211000001104,AMP,0601022B0BMAAAV
24568411000001100,Sukkarto SR 500mg tablets,24568411000001100,AMP,0601022B0BMABAS
38238111000001109,Sukkarto SR 750mg tablets,38238111000001109,AMP,0601022B0BMACAT
34552411000001107,Meijumet 500mg modified-release tablets,34552411000001107,AMP,0601022B0BNAAAS
34552811000001109,Meijumet 750mg modified-release tablets,34552811000001109,AMP,0601022B0BNABAT
34553311000001105,Meijumet 1000mg modified-release tablets,34553311000001105,AMP,0601022B0BNACAV
35547511000001101,Yaltormin SR 500mg tablets,35547511000001101,AMP,0601022B0BPAAAS
35548011000001105,Yaltormin SR 750mg tablets,35548011000001105,AMP,0601022B0BPABAT
35548311000001108,Yaltormin SR 1000mg tablets,35548311000001108,AMP,0601022B0BPACAV
35849011000001104,Metuxtan SR 500mg tablets,35849011000001104,AMP,0601022B0BQAAAS
38749111000001108,Glucorex SR 500mg tablets,38749111000001108,AMP,0601022B0BRAAAS
39573711000001106,Axpinet 500mg tablets,39573711000001106,AMP,0601022B0BSAAAB
39573911000001108,Axpinet 850mg tablets,39573911000001108,AMP,0601022B0BSABAD
40563811000001109,Jesacrin 750mg modified-release tablets,40563811000001109,AMP,0601022B0BTAAAT
40564111000001100,Jesacrin 1000mg modified-release tablets,40564111000001100,AMP,0601022B0BTABAV
42385711000001105,Jesacrin 500mg modified-release tablets,42385711000001105,AMP,0601022B0BTACAS
42565111000001109,Rudimet 750mg prolonged-release tablets,42565111000001109,AMP,0601022B0BUAAAT
42565411000001104,Rudimet 1000mg prolonged-release tablets,42565411000001104,AMP,0601022B0BUABAV
42080311000001100,Acarbose 50mg tablets,42080311000001100,VMP,0601023A0AAAAAA
18309611000001107,Acarbose 50mg tablets,18309611000001107,AMP,0601023A0AAAAAA
21111411000001109,Acarbose 50mg tablets,21111411000001109,AMP,0601023A0AAAAAA
19489311000001108,Acarbose 50mg tablets,19489311000001108,AMP,0601023A0AAAAAA
21027911000001106,Acarbose 50mg tablets,21027911000001106,AMP,0601023A0AAAAAA
19700511000001104,Acarbose 50mg tablets,19700511000001104,AMP,0601023A0AAAAAA
38738211000001106,Acarbose 50mg tablets,38738211000001106,AMP,0601023A0AAAAAA
29988711000001100,Acarbose 50mg tablets,29988711000001100,AMP,0601023A0AAAAAA
38763011000001101,Acarbose 50mg tablets,38763011000001101,AMP,0601023A0AAAAAA
24130611000001101,Acarbose 50mg tablets,24130611000001101,AMP,0601023A0AAAAAA
18624811000001107,Acarbose 50mg tablets,18624811000001107,AMP,0601023A0AAAAAA
38292411000001105,Acarbose 50mg tablets,38292411000001105,AMP,0601023A0AAAAAA
29754711000001105,Acarbose 50mg tablets,29754711000001105,AMP,0601023A0AAAAAA
33549511000001101,Acarbose 50mg tablets,33549511000001101,AMP,0601023A0AAAAAA
21734711000001103,Acarbose 50mg tablets,21734711000001103,AMP,0601023A0AAAAAA
42080211000001108,Acarbose 100mg tablets,42080211000001108,VMP,0601023A0AAABAB
18309811000001106,Acarbose 100mg tablets,18309811000001106,AMP,0601023A0AAABAB
21112511000001100,Acarbose 100mg tablets,21112511000001100,AMP,0601023A0AAABAB
19489511000001102,Acarbose 100mg tablets,19489511000001102,AMP,0601023A0AAABAB
21028111000001109,Acarbose 100mg tablets,21028111000001109,AMP,0601023A0AAABAB
19700011000001107,Acarbose 100mg tablets,19700011000001107,AMP,0601023A0AAABAB
38737911000001103,Acarbose 100mg tablets,38737911000001103,AMP,0601023A0AAABAB
29988911000001103,Acarbose 100mg tablets,29988911000001103,AMP,0601023A0AAABAB
38762711000001107,Acarbose 100mg tablets,38762711000001107,AMP,0601023A0AAABAB
24130811000001102,Acarbose 100mg tablets,24130811000001102,AMP,0601023A0AAABAB
18624411000001105,Acarbose 100mg tablets,18624411000001105,AMP,0601023A0AAABAB
38293311000001108,Acarbose 100mg tablets,38293311000001108,AMP,0601023A0AAABAB
29754211000001103,Acarbose 100mg tablets,29754211000001103,AMP,0601023A0AAABAB
33549711000001106,Acarbose 100mg tablets,33549711000001106,AMP,0601023A0AAABAB
21735211000001106,Acarbose 100mg tablets,21735211000001106,AMP,0601023A0AAABAB
781411000001104,Glucobay 50mg tablets,781411000001104,AMP,0601023A0BBACAA
444311000001106,Glucobay 100mg tablets,444311000001106,AMP,0601023A0BBADAB
13412911000001100,Vildagliptin 50mg tablets,13412911000001100,VMP,0601023AAAAAAAA
41183111000001104,Vildagliptin 50mg tablets,41183111000001104,AMP,0601023AAAAAAAA
41170111000001101,Vildagliptin 50mg tablets,41170111000001101,AMP,0601023AAAAAAAA
41127611000001109,Vildagliptin 50mg tablets,41127611000001109,AMP,0601023AAAAAAAA
45469111000001104,Vildagliptin 50mg tablets,45469111000001104,AMP,0601023AAAAAAAA
41970111000001104,Vildagliptin 50mg tablets,41970111000001104,AMP,0601023AAAAAAAA
41094511000001100,Vildagliptin 50mg tablets,41094511000001100,AMP,0601023AAAAAAAA
41058711000001107,Vildagliptin 50mg tablets,41058711000001107,AMP,0601023AAAAAAAA
13411611000001100,Galvus 50mg tablets,13411611000001100,AMP,0601023AABBAAAA
39703911000001101,Saxagliptin 5mg tablets,39703911000001101,VMP,0601023ACAAAAAA
45299011000001104,Saxagliptin 5mg tablets,45299011000001104,AMP,0601023ACAAAAAA
39703811000001106,Saxagliptin 2.5mg tablets,39703811000001106,VMP,0601023ACAAABAB
45298811000001103,Saxagliptin 2.5mg tablets,45298811000001103,AMP,0601023ACAAABAB
15993011000001101,Onglyza 5mg tablets,15993011000001101,AMP,0601023ACBBAAAA
18596311000001108,Onglyza 2.5mg tablets,18596311000001108,AMP,0601023ACBBABAB
17071811000001108,Sitagliptin 50mg / Metformin 1g tablets,17071811000001108,VMP,0601023ADAAAAAA
41937411000001106,Sitagliptin 50mg / Metformin 1g tablets,41937411000001106,AMP,0601023ADAAAAAA
41781411000001100,Sitagliptin 50mg / Metformin 1g tablets,41781411000001100,AMP,0601023ADAAAAAA
42075411000001109,Sitagliptin 50mg / Metformin 1g tablets,42075411000001109,AMP,0601023ADAAAAAA
41591411000001103,Sitagliptin 50mg / Metformin 1g tablets,41591411000001103,AMP,0601023ADAAAAAA
42058111000001107,Sitagliptin 50mg / Metformin 1g tablets,42058111000001107,AMP,0601023ADAAAAAA
43804611000001109,Sitagliptin 50mg / Metformin 1g tablets,43804611000001109,AMP,0601023ADAAAAAA
44883811000001109,Sitagliptin 50mg / Metformin 1g tablets,44883811000001109,AMP,0601023ADAAAAAA
45673011000001105,Sitagliptin 50mg / Metformin 1g tablets,45673011000001105,AMP,0601023ADAAAAAA
45255711000001108,Sitagliptin 50mg / Metformin 1g tablets,45255711000001108,AMP,0601023ADAAAAAA
43146211000001100,Sitagliptin 50mg / Metformin 1g tablets,43146211000001100,AMP,0601023ADAAAAAA
43157311000001108,Sitagliptin 50mg / Metformin 1g tablets,43157311000001108,AMP,0601023ADAAAAAA
42959811000001100,Sitagliptin 50mg / Metformin 1g tablets,42959811000001100,AMP,0601023ADAAAAAA
42004911000001105,Sitagliptin 50mg / Metformin 1g tablets,42004911000001105,AMP,0601023ADAAAAAA
41426811000001107,Sitagliptin 50mg / Metformin 1g tablets,41426811000001107,AMP,0601023ADAAAAAA
17060511000001108,Janumet 50mg/1000mg tablets,17060511000001108,AMP,0601023ADBBAAAA
19525211000001103,Linagliptin 5mg tablets,19525211000001103,VMP,0601023AEAAAAAA
19492811000001108,Trajenta 5mg tablets,19492811000001108,AMP,0601023AEBBAAAA
21245111000001107,Linagliptin 2.5mg / Metformin 850mg tablets,21245111000001107,VMP,0601023AFAAAAAA
21245011000001106,Linagliptin 2.5mg / Metformin 1g tablets,21245011000001106,VMP,0601023AFAAABAB
21208211000001100,Jentadueto 2.5mg/850mg tablets,21208211000001100,AMP,0601023AFBBAAAA
21208511000001102,Jentadueto 2.5mg/1000mg tablets,21208511000001102,AMP,0601023AFBBABAB
21711511000001101,Saxagliptin 2.5mg / Metformin 850mg tablets,21711511000001101,VMP,0601023AHAAAAAA
21711411000001100,Saxagliptin 2.5mg / Metformin 1g tablets,21711411000001100,VMP,0601023AHAAABAB
21705311000001107,Komboglyze 2.5mg/850mg tablets,21705311000001107,AMP,0601023AHBBAAAA
21705611000001102,Komboglyze 2.5mg/1000mg tablets,21705611000001102,AMP,0601023AHBBABAB
23637211000001102,Alogliptin 12.5mg / Metformin 1g tablets,23637211000001102,VMP,0601023AJAAAAAA
44143611000001107,Alogliptin 12.5mg / Metformin 1g tablets,44143611000001107,AMP,0601023AJAAAAAA
23632611000001103,Vipdomet 12.5mg/1000mg tablets,23632611000001103,AMP,0601023AJBBAAAA
23637511000001104,Alogliptin 6.25mg tablets,23637511000001104,VMP,0601023AKAAAAAA
43191111000001107,Alogliptin 6.25mg tablets,43191111000001107,AMP,0601023AKAAAAAA
23637311000001105,Alogliptin 12.5mg tablets,23637311000001105,VMP,0601023AKAAABAB
43191311000001109,Alogliptin 12.5mg tablets,43191311000001109,AMP,0601023AKAAABAB
23637411000001103,Alogliptin 25mg tablets,23637411000001103,VMP,0601023AKAAACAC
43191511000001103,Alogliptin 25mg tablets,43191511000001103,AMP,0601023AKAAACAC
23634111000001103,Vipidia 6.25mg tablets,23634111000001103,AMP,0601023AKBBAAAA
23636011000001109,Vipidia 12.5mg tablets,23636011000001109,AMP,0601023AKBBABAB
23636311000001107,Vipidia 25mg tablets,23636311000001107,AMP,0601023AKBBACAC
24054711000001109,Dapagliflozin 5mg / Metformin 850mg tablets,24054711000001109,VMP,0601023ALAAAAAA
24054611000001100,Dapagliflozin 5mg / Metformin 1g tablets,24054611000001100,VMP,0601023ALAAABAB
45725311000001102,Dapagliflozin 5mg / Metformin 1g tablets,45725311000001102,AMP,0601023ALAAABAB
24018111000001106,Xigduo 5mg/850mg tablets,24018111000001106,AMP,0601023ALBBAAAA
24018511000001102,Xigduo 5mg/1000mg tablets,24018511000001102,AMP,0601023ALBBABAB
28049311000001109,Canagliflozin 50mg / Metformin 850mg tablets,28049311000001109,VMP,0601023APAAAAAA
28049211000001101,Canagliflozin 50mg / Metformin 1g tablets,28049211000001101,VMP,0601023APAAABAB
28022511000001109,Vokanamet 50mg/850mg tablets,28022511000001109,AMP,0601023APBBAAAA
28024411000001103,Vokanamet 50mg/1000mg tablets,28024411000001103,AMP,0601023APBBABAB
30318411000001104,Empagliflozin 5mg / Metformin 850mg tablets,30318411000001104,VMP,0601023ARAAAAAA
30318311000001106,Empagliflozin 5mg / Metformin 1g tablets,30318311000001106,VMP,0601023ARAAABAB
30318211000001103,Empagliflozin 12.5mg / Metformin 850mg tablets,30318211000001103,VMP,0601023ARAAACAC
30318111000001109,Empagliflozin 12.5mg / Metformin 1g tablets,30318111000001109,VMP,0601023ARAAADAD
30173411000001107,Synjardy 5mg/850mg tablets,30173411000001107,AMP,0601023ARBBAAAA
30174111000001100,Synjardy 5mg/1000mg tablets,30174111000001100,AMP,0601023ARBBABAB
30175011000001102,Synjardy 12.5mg/850mg tablets,30175011000001102,AMP,0601023ARBBACAC
30175711000001100,Synjardy 12.5mg/1000mg tablets,30175711000001100,AMP,0601023ARBBADAD
28279611000001109,Insulin degludec 100units/ml / Liraglutide 3.6mg/ml solution for injection 3ml pre-filled disposable devices,28279611000001109,VMP,0601023AUAAAAAA
28054311000001106,Xultophy 100units/ml / 3.6mg/ml solution for injection 3ml pre-filled pens,28054311000001106,AMP,0601023AUBBAAAA
